;goals_goal_id;goals_team_id;goals_player_id;goals_player_team_id;goals_minute_label;goals_minute_regulation;goals_minute_stoppage;goals_match_period;goals_own_goal;goals_penalty
3317;G-3240;T-84;P-43675;T-62;23';23;0;first half;1;0
3318;G-3243;T-73;P-52418;T-73;19';19;0;first half;0;0
3319;G-3242;T-47;P-15199;T-47;14';14;0;first half;0;0
3320;G-3244;T-47;P-42517;T-47;81';81;0;second half;0;0
3321;G-3245;T-73;P-60554;T-73;90'+1';90;1;second half, stoppage time;0;0
3322;G-3247;T-38;P-53957;T-38;90'+3';90;3;second half, stoppage time;0;1
3323;G-3246;T-58;P-95670;T-58;45';45;0;first half;0;0
3324;G-3248;T-56;P-39610;T-56;18';18;0;first half;0;0
3325;G-3249;T-56;P-29117;T-56;50';50;0;second half;0;0
3326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3327;G-3251;T-37;P-83367;T-37;76';76;0;second half;0;1
3328;G-3252;T-18;P-93884;T-18;90';90;0;second half;0;0
3329;G-3250;T-18;P-77789;T-18;53';53;0;second half;0;0
3330;G-3254;T-50;P-26900;T-50;51';51;0;second half;0;1
3331;G-3253;T-03;P-14758;T-03;14';14;0;first half;0;0
3332;G-3255;T-03;P-18222;T-03;86';86;0;second half;0;0
3333;G-3256;T-71;P-07259;T-71;90'+2';90;2;second half, stoppage time;0;0
3334;G-3257;T-71;P-77335;T-71;90'+6';90;6;second half, stoppage time;0;0
3335;G-3260;T-74;P-26546;T-46;74';74;0;second half;1;0
3336;G-3259;T-74;P-34998;T-74;62';62;0;second half;0;1
3337;G-3258;T-74;P-30993;T-74;50';50;0;second half;0;0
3338;G-3262;T-09;P-32798;T-09;68';68;0;second half;0;0
3339;G-3261;T-09;P-54013;T-09;36';36;0;first half;0;0
3340;G-3266;T-17;P-63312;T-75;90'+3';90;3;second half, stoppage time;1;0
3341;G-3264;T-17;P-37984;T-17;56';56;0;second half;0;0
3342;G-3263;T-75;P-35818;T-75;31';31;0;first half;0;0
3343;G-3265;T-75;P-07453;T-75;88';88;0;second half;0;0
3344;G-3267;T-57;P-10172;T-57;59';59;0;second half;0;0
3345;G-3268;T-16;P-43196;T-16;74';74;0;second half;0;0
3346;G-3269;T-06;P-15896;T-06;51';51;0;second half;0;0
3347;G-3271;T-79;P-94563;T-79;51';51;0;second half;0;0
3348;G-3272;T-79;P-42223;T-79;66';66;0;second half;0;0
3349;G-3270;T-54;P-81706;T-79;33';33;0;first half;1;0
3350;G-3273;T-30;P-90908;T-30;13';13;0;first half;0;1
3351;G-3274;T-03;P-42113;T-03;41';41;0;first half;0;0
3352;G-3279;T-03;P-36870;T-03;90'+3';90;3;second half, stoppage time;0;0
3353;G-3278;T-30;P-64077;T-30;68';68;0;second half;0;0
3354;G-3275;T-03;P-32508;T-03;48';48;0;second half;0;0
3355;G-3276;T-30;P-60652;T-30;57';57;0;second half;0;0
3356;G-3277;T-30;P-64077;T-30;64';64;0;second half;0;0
3357;G-3280;T-84;P-59138;T-84;7';7;0;first half;0;0
3358;G-3282;T-84;P-59138;T-84;62';62;0;second half;0;0
3359;G-3281;T-58;P-81972;T-58;55';55;0;second half;0;0
3360;G-3283;T-73;P-79763;T-62;12';12;0;first half;1;0
3361;G-3284;T-62;P-37840;T-62;41';41;0;first half;0;1
3362;G-3286;T-18;P-25745;T-18;4';4;0;first half;0;0
3363;G-3285;T-22;P-61976;T-22;1';1;0;first half;0;0
3364;G-3287;T-09;P-87008;T-09;51';51;0;second half;0;0
3365;G-3288;T-09;P-37877;T-09;88';88;0;second half;0;0
3366;G-3291;T-06;P-64049;T-06;69';69;0;second half;0;0
3367;G-3293;T-06;P-69919;T-06;90'+4';90;4;second half, stoppage time;0;0
3368;G-3292;T-06;P-63363;T-06;74';74;0;second half;0;0
3369;G-3290;T-44;P-89984;T-44;52';52;0;second half;0;0
3370;G-3289;T-44;P-54138;T-44;48';48;0;second half;0;0
3371;G-3294;T-74;P-04686;T-74;66';66;0;second half;0;0
3372;G-3296;T-16;P-43196;T-16;90'+3';90;3;second half, stoppage time;0;0
3373;G-3295;T-28;P-58924;T-28;57';57;0;second half;0;1
3374;G-3297;T-30;P-42326;T-30;40';40;0;first half;0;0
3375;G-3298;T-30;P-90908;T-30;61';61;0;second half;0;0
3376;G-3300;T-06;P-48955;T-06;31';31;0;first half;0;0
3377;G-3301;T-09;P-49997;T-09;76';76;0;second half;0;0
3378;G-3299;T-06;P-41758;T-09;13';13;0;first half;1;0
3379;G-3303;T-28;P-83363;T-28;59';59;0;second half;0;0
3380;G-3302;T-28;P-02465;T-28;30';30;0;first half;0;0
3381;G-3306;T-18;P-91294;T-18;101';101;0;extra time, first half;0;0
3382;G-3304;T-62;P-43675;T-62;31';31;0;first half;0;0
3383;G-3305;T-18;P-65182;T-18;39';39;0;first half;0;0
3384;G-3307;T-62;P-17872;T-62;115';115;0;extra time, second half;0;0
3385;G-3308;T-30;P-67297;T-30;51';51;0;second half;0;0
3386;G-3311;T-18;P-25745;T-18;109';109;0;extra time, second half;0;0
3387;G-3309;T-28;P-25937;T-28;5';5;0;first half;0;0
3388;G-3310;T-18;P-93884;T-18;68';68;0;second half;0;0
3389;G-3313;T-06;P-72011;T-06;82';82;0;second half;0;0
3390;G-3312;T-06;P-22930;T-06;4';4;0;first half;0;0
3391;G-3316;T-30;P-90908;T-30;38';38;0;first half;0;1
3392;G-3317;T-30;P-17509;T-30;59';59;0;second half;0;0
3393;G-3314;T-30;P-25745;T-18;18';18;0;first half;1;0
3394;G-3315;T-18;P-93884;T-18;28';28;0;first half;0;0
3395;G-3319;T-18;P-25745;T-18;69';69;0;second half;0;0
3396;G-3318;T-30;P-64077;T-30;65';65;0;second half;0;0
3397;G-3320;T-30;P-70239;T-30;9';9;0;first half;0;0
3398;G-3322;T-30;P-32017;T-30;45'+2';45;2;first half, stoppage time;0;0
3399;G-3323;T-30;P-64050;T-30;85';85;0;second half;0;0
3400;G-3321;T-30;P-32017;T-30;35';35;0;first half;0;0
3401;G-3324;T-31;P-91637;T-31;66';66;0;second half;0;0
3402;G-3327;T-73;P-90837;T-73;82' (penalty.);82;0;second half;0;1
3403;G-3328;T-73;P-22924;T-73;89';89;0;second half;0;0
3404;G-3326;T-73;P-90837;T-73;69' (penalty.);69;0;second half;0;1
3405;G-3325;T-70;P-46109;T-70;25';25;0;first half;0;0
3406;G-3329;T-53;P-77652;T-53;17';17;0;first half;0;0
3407;G-3331;T-53;P-23374;T-50;37';37;0;first half;1;0
3408;G-3330;T-53;P-67898;T-53;34';34;0;first half;0;0
3409;G-3334;T-41;P-47343;T-41;90'+5';90;5;second half, stoppage time;0;0
3410;G-3333;T-41;P-47343;T-41;56';56;0;second half;0;0
3411;G-3332;T-04;P-76435;T-04;22';22;0;first half;0;0
3412;G-3336;T-09;P-93057;T-09;50';50;0;second half;0;0
3413;G-3335;T-09;P-93057;T-09;15';15;0;first half;0;0
3414;G-3337;T-09;P-93057;T-09;64';64;0;second half;0;0
3415;G-3338;T-28;P-62542;T-28;14';14;0;first half;0;1
3416;G-3339;T-28;P-84864;T-28;40';40;0;first half;0;0
3417;G-3340;T-64;P-91406;T-64;79';79;0;second half;0;0
3418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3419;G-3341;T-12;P-60142;T-12;45';45;0;first half;0;0
3420;G-3342;T-48;P-52476;T-48;90'+2';90;2;second half, stoppage time;0;0
3421;G-3343;T-74;P-90086;T-74;83';83;0;second half;0;0
3422;G-3344;T-74;P-93553;T-74;90'+4';90;4;second half, stoppage time;0;0
3423;G-3348;T-83;P-59472;T-83;50';50;0;second half;0;0
3424;G-3346;T-83;P-65982;T-83;20';20;0;first half;0;0
3425;G-3347;T-83;P-46428;T-83;32';32;0;first half;0;0
3426;G-3357;T-83;P-62104;T-83;90'+2';90;2;second half, stoppage time;0;0
3427;G-3349;T-83;P-37034;T-83;53';53;0;second half;0;0
3428;G-3351;T-83;P-65982;T-83;56';56;0;second half;0;0
3429;G-3350;T-83;P-59472;T-83;54';54;0;second half;0;0
3430;G-3356;T-83;P-37034;T-83;87';87;0;second half;0;0
3431;G-3353;T-83;P-09273;T-83;79';79;0;second half;0;0
3432;G-3352;T-83;P-37034;T-83;74';74;0;second half;0;0
3433;G-3345;T-83;P-37034;T-83;12';12;0;first half;0;0
3434;G-3355;T-83;P-06125;T-83;85';85;0;second half;0;0
3435;G-3354;T-83;P-37034;T-83;81';81;0;second half;0;0
3436;G-3359;T-50;P-59598;T-50;75';75;0;second half;0;0
3437;G-3358;T-50;P-11539;T-71;29';29;0;first half;1;0
3438;G-3360;T-31;P-29896;T-31;42';42;0;first half;0;0
3439;G-3361;T-30;P-44380;T-30;46';46;0;second half;0;0
3440;G-3363;T-30;P-70239;T-30;72';72;0;second half;0;1
3441;G-3362;T-53;P-32017;T-30;54';54;0;second half;1;0
3442;G-3368;T-04;P-83758;T-09;66';66;0;second half;1;0
3443;G-3365;T-09;P-93057;T-09;38';38;0;first half;0;0
3444;G-3366;T-04;P-87785;T-04;45'+1';45;1;first half, stoppage time;0;0
3445;G-3367;T-04;P-36494;T-04;58';58;0;second half;0;0
3446;G-3364;T-09;P-07458;T-09;27';27;0;first half;0;1
3447;G-3369;T-14;P-33435;T-14;40';40;0;first half;0;0
3448;G-3370;T-44;P-26643;T-44;23';23;0;first half;0;0
3449;G-3371;T-44;P-34571;T-44;37';37;0;first half;0;1
3450;G-3372;T-64;P-90678;T-64;88';88;0;second half;0;0
3451;G-3374;T-41;P-49416;T-41;25';25;0;first half;0;0
3452;G-3376;T-41;P-33581;T-41;71';71;0;second half;0;0
3453;G-3373;T-41;P-49416;T-41;12';12;0;first half;0;1
3454;G-3375;T-41;P-49416;T-41;46';46;0;second half;0;0
3455;G-3377;T-41;P-33581;T-41;81';81;0;second half;0;0
3456;G-3378;T-28;P-57382;T-28;62';62;0;second half;0;0
3457;G-3379;T-48;P-69967;T-48;41';41;0;first half;0;0
3458;G-3381;T-48;P-94893;T-48;48';48;0;second half;0;0
3459;G-3382;T-48;P-69967;T-48;85';85;0;second half;0;0
3460;G-3380;T-11;P-24905;T-11;43';43;0;first half;0;0
3461;G-3383;T-12;P-03895;T-12;48';48;0;second half;0;0
3462;G-3384;T-12;P-26193;T-12;79';79;0;second half;0;0
3463;G-3387;T-74;P-99138;T-74;42';42;0;first half;0;0
3464;G-3385;T-74;P-10056;T-74;6';6;0;first half;0;0
3465;G-3386;T-74;P-90086;T-74;19';19;0;first half;0;0
3466;G-3388;T-74;P-48545;T-74;81';81;0;second half;0;0
3467;G-3389;T-76;P-88523;T-76;90'+1';90;1;second half, stoppage time;0;0
3468;G-3390;T-74;P-76903;T-74;90'+6';90;6;second half, stoppage time;0;1
3469;G-3392;T-83;P-65433;T-83;26';26;0;first half;0;0
3470;G-3391;T-83;P-62104;T-83;11';11;0;first half;0;0
3471;G-3393;T-83;P-62104;T-83;35';35;0;first half;0;0
3472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3473;G-3396;T-31;P-80216;T-31;40';40;0;first half;0;0
3474;G-3395;T-31;P-29896;T-31;29';29;0;first half;0;0
3475;G-3394;T-31;P-17418;T-31;14';14;0;first half;0;0
3476;G-3397;T-31;P-83353;T-31;58';58;0;second half;0;0
3477;G-3398;T-30;P-32017;T-30;79';79;0;second half;0;1
3478;G-3399;T-53;P-22811;T-53;5' (penalty.);5;0;first half;0;1
3479;G-3401;T-71;P-56762;T-71;78';78;0;second half;0;0
3480;G-3400;T-53;P-09212;T-53;51' (penalty.);51;0;second half;0;1
3481;G-3402;T-09;P-07458;T-09;74';74;0;second half;0;1
3482;G-3407;T-04;P-76435;T-04;83';83;0;second half;0;0
3483;G-3406;T-04;P-76435;T-04;69';69;0;second half;0;0
3484;G-3405;T-43;P-24113;T-43;49';49;0;second half;0;0
3485;G-3404;T-04;P-76435;T-04;42';42;0;first half;0;0
3486;G-3403;T-04;P-76435;T-04;11';11;0;first half;0;0
3487;G-3409;T-28;P-84864;T-28;84';84;0;second half;0;0
3488;G-3408;T-28;P-84864;T-28;14';14;0;first half;0;0
3489;G-3413;T-03;P-38768;T-03;74';74;0;second half;0;0
3490;G-3410;T-64;P-07522;T-64;19';19;0;first half;0;0
3491;G-3411;T-64;P-86688;T-64;49';49;0;second half;0;0
3492;G-3414;T-03;P-76817;T-64;79';79;0;second half;1;0
3493;G-3412;T-64;P-39315;T-64;69';69;0;second half;0;0
3494;G-3415;T-03;P-15565;T-03;90'+4';90;4;second half, stoppage time;0;1
3495;G-3416;T-11;P-69986;T-11;57';57;0;second half;0;0
3496;G-3417;T-49;P-59141;T-11;80';80;0;second half;1;0
3497;G-3418;T-11;P-69986;T-11;90'+5';90;5;second half, stoppage time;0;0
3498;G-3420;T-12;P-97813;T-12;60';60;0;second half;0;0
3499;G-3421;T-48;P-82354;T-48;75';75;0;second half;0;0
3500;G-3419;T-48;P-53833;T-48;54';54;0;second half;0;0
3501;G-3422;T-83;P-46428;T-83;3';3;0;first half;0;0
3502;G-3423;T-83;P-07053;T-74;50';50;0;second half;1;0
3503;G-3424;T-13;P-87745;T-76;48';48;0;second half;1;0
3504;G-3425;T-13;P-93835;T-13;80';80;0;second half;0;0
3505;G-3426;T-31;P-80216;T-31;20';20;0;first half;0;0
3506;G-3428;T-31;P-25269;T-31;82';82;0;second half;0;0
3507;G-3427;T-31;P-29896;T-31;27';27;0;first half;0;1
3508;G-3429;T-53;P-09212;T-53;31';31;0;first half;0;0
3509;G-3430;T-04;P-81723;T-04;83';83;0;second half;0;0
3510;G-3431;T-28;P-30706;T-28;14';14;0;first half;0;0
3511;G-3432;T-28;P-84864;T-28;45'+4';45;4;first half, stoppage time;0;0
3512;G-3433;T-28;P-38788;T-28;58';58;0;second half;0;0
3513;G-3435;T-09;P-62964;T-09;63';63;0;second half;0;0
3514;G-3434;T-30;P-44380;T-30;52';52;0;second half;0;0
3515;G-3436;T-30;P-64050;T-30;107';107;0;extra time, second half;0;0
3516;G-3438;T-73;P-90837;T-73;9';9;0;first half;0;0
3517;G-3437;T-83;P-09273;T-83;7';7;0;first half;0;1
3518;G-3439;T-83;P-09273;T-83;75';75;0;second half;0;1
3519;G-3440;T-74;P-62190;T-74;55';55;0;second half;0;0
3520;G-3442;T-41;P-33581;T-41;49';49;0;second half;0;0
3521;G-3441;T-41;P-21343;T-41;15';15;0;first half;0;0
3522;G-3445;T-48;P-00336;T-48;90';90;0;second half;0;1
3523;G-3443;T-48;P-00336;T-48;17';17;0;first half;0;0
3524;G-3444;T-44;P-12315;T-44;43';43;0;first half;0;0
3525;G-3448;T-28;P-23779;T-28;57';57;0;second half;0;0
3526;G-3447;T-28;P-84864;T-28;40';40;0;first half;0;0
3527;G-3446;T-28;P-41187;T-28;3';3;0;first half;0;0
3528;G-3450;T-83;P-09273;T-83;65';65;0;second half;0;0
3529;G-3451;T-30;P-32017;T-30;81';81;0;second half;0;0
3530;G-3449;T-83;P-09273;T-83;5';5;0;first half;0;0
3531;G-3453;T-48;P-13594;T-48;80';80;0;second half;0;0
3532;G-3452;T-48;P-69967;T-48;70';70;0;second half;0;0
3533;G-3454;T-31;P-83353;T-31;16';16;0;first half;0;0
3534;G-3455;T-74;P-27729;T-74;22';22;0;first half;0;0
3535;G-3456;T-74;P-62190;T-74;48';48;0;second half;0;0
3536;G-3459;T-83;P-37034;T-83;31';31;0;first half;0;0
3537;G-3457;T-83;P-79931;T-83;10';10;0;first half;0;0
3538;G-3458;T-28;P-84864;T-28;19';19;0;first half;0;0
3539;G-3460;T-48;P-96101;T-48;99';99;0;extra time, first half;0;0
3540;G-3463;T-28;P-61922;T-28;31';31;0;first half;0;0
3541;G-3462;T-74;P-27729;T-74;22';22;0;first half;0;0
3542;G-3461;T-74;P-90086;T-74;11';11;0;first half;0;0
3543;G-3464;T-83;P-09273;T-83;61';61;0;second half;0;1
3544;G-3465;T-83;P-65982;T-83;69';69;0;second half;0;0
3545;G-3467;T-25;P-75912;T-25;31';31;0;first half;0;0
3546;G-3466;T-25;P-75912;T-25;16';16;0;first half;0;1
3547;G-3473;T-28;P-59837;T-28;71';71;0;second half;0;0
3548;G-3468;T-28;P-15674;T-28;35';35;0;first half;0;0
3549;G-3469;T-28;P-76842;T-28;43';43;0;first half;0;0
3550;G-3472;T-38;P-85860;T-38;65';65;0;second half;0;0
3551;G-3470;T-28;P-21553;T-28;45'+1';45;1;first half, stoppage time;0;0
3552;G-3471;T-28;P-76842;T-28;62';62;0;second half;0;0
3553;G-3474;T-28;P-21153;T-28;90';90;0;second half;0;0
3554;G-3475;T-38;P-85860;T-38;90'+13';90;13;second half, stoppage time;0;1
3555;G-3476;T-48;P-28911;T-48;84';84;0;second half;0;0
3556;G-3477;T-48;P-42078;T-48;90'+9';90;9;second half, stoppage time;0;0
3557;G-3478;T-83;P-30252;T-83;36';36;0;first half;0;0
3558;G-3479;T-85;P-63927;T-85;82';82;0;second half;0;1
3559;G-3481;T-63;P-37308;T-63;48';48;0;second half;0;0
3560;G-3480;T-03;P-14758;T-03;10';10;0;first half;0;1
3561;G-3482;T-63;P-70583;T-63;53';53;0;second half;0;0
3562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3564;G-3483;T-04;P-82010;T-04;9';9;0;first half;0;0
3565;G-3487;T-30;P-89750;T-30;71';71;0;second half;0;0
3566;G-3484;T-30;P-57401;T-30;27';27;0;first half;0;0
3567;G-3486;T-30;P-64077;T-30;68';68;0;second half;0;0
3568;G-3485;T-30;P-89750;T-30;32';32;0;first half;0;0
3569;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3570;G-3489;T-44;P-58907;T-44;75';75;0;second half;0;0
3571;G-3488;T-31;P-08896;T-31;33';33;0;first half;0;1
3572;G-3490;T-44;P-46913;T-44;83';83;0;second half;0;0
3573;G-3497;T-73;P-29274;T-73;90'+2';90;2;second half, stoppage time;0;0
3574;G-3495;T-73;P-88433;T-73;74';74;0;second half;0;0
3575;G-3491;T-73;P-40007;T-73;11';11;0;first half;0;0
3576;G-3493;T-73;P-31301;T-73;31';31;0;first half;0;1
3577;G-3494;T-73;P-31301;T-73;54';54;0;second half;0;0
3578;G-3496;T-73;P-30405;T-73;90';90;0;second half;0;0
3579;G-3492;T-73;P-09400;T-73;21';21;0;first half;0;0
3580;G-3498;T-06;P-13975;T-06;44';44;0;first half;0;0
3581;G-3499;T-75;P-19075;T-75;48';48;0;second half;0;0
3582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3583;G-3503;T-58;P-27349;T-58;80';80;0;second half;0;0
3584;G-3501;T-32;P-01945;T-32;73';73;0;second half;0;0
3585;G-3504;T-32;P-72363;T-32;89';89;0;second half;0;0
3586;G-3500;T-58;P-70442;T-58;65';65;0;second half;0;1
3587;G-3502;T-58;P-17931;T-58;78';78;0;second half;0;0
3588;G-3506;T-09;P-68016;T-09;73';73;0;second half;0;0
3589;G-3505;T-09;P-68016;T-09;62';62;0;second half;0;0
3590;G-3508;T-38;P-47137;T-38;90'+11';90;11;second half, stoppage time;0;0
3591;G-3507;T-38;P-98747;T-38;90'+8';90;8;second half, stoppage time;0;0
3592;G-3512;T-65;P-88928;T-65;84';84;0;second half;0;0
3593;G-3509;T-65;P-33622;T-65;41';41;0;first half;0;0
3594;G-3511;T-59;P-17048;T-59;78';78;0;second half;0;0
3595;G-3510;T-65;P-27280;T-65;48';48;0;second half;0;0
3596;G-3513;T-48;P-28911;T-48;6';6;0;first half;0;0
3597;G-3514;T-25;P-75912;T-25;49';49;0;second half;0;0
3598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3599;G-3515;T-04;P-91029;T-04;23';23;0;first half;0;0
3600;G-3517;T-57;P-00549;T-57;82';82;0;second half;0;0
3601;G-3516;T-57;P-32165;T-57;39';39;0;first half;0;0
3602;G-3520;T-30;P-64077;T-30;86';86;0;second half;0;0
3603;G-3518;T-30;P-64077;T-30;61';61;0;second half;0;0
3604;G-3519;T-22;P-18923;T-22;68';68;0;second half;0;0
3605;G-3522;T-03;P-10739;T-03;87';87;0;second half;0;0
3606;G-3521;T-03;P-14758;T-03;64';64;0;second half;0;0
3607;G-3523;T-17;P-80986;T-17;81';81;0;second half;0;0
3608;G-3525;T-47;P-48295;T-47;90'+2';90;2;second half, stoppage time;0;0
3609;G-3524;T-47;P-26068;T-47;73';73;0;second half;0;0
3610;G-3527;T-18;P-65182;T-18;36';36;0;first half;0;0
3611;G-3528;T-18;P-31643;T-18;44';44;0;first half;0;0
3612;G-3529;T-18;P-65182;T-18;70';70;0;second half;0;0
3613;G-3526;T-12;P-46358;T-12;2';2;0;first half;0;0
3614;G-3530;T-18;P-64353;T-18;90'+4';90;4;second half, stoppage time;0;0
3615;G-3532;T-31;P-46246;T-31;83';83;0;second half;0;0
3616;G-3531;T-73;P-29274;T-73;62';62;0;second half;0;0
3617;G-3537;T-11;P-53452;T-11;63';63;0;second half;0;0
3618;G-3538;T-11;P-06117;T-11;66';66;0;second half;0;0
3619;G-3534;T-66;P-98435;T-66;45'+1';45;1;first half, stoppage time;0;0
3620;G-3535;T-66;P-27744;T-66;45'+3';45;3;first half, stoppage time;0;0
3621;G-3536;T-66;P-85696;T-66;53';53;0;second half;0;0
3622;G-3533;T-11;P-59303;T-11;29';29;0;first half;0;0
3623;G-3540;T-32;P-23821;T-32;34';34;0;first half;0;0
3624;G-3539;T-32;P-50142;T-32;24';24;0;first half;0;0
3625;G-3543;T-32;P-23821;T-32;68';68;0;second half;0;0
3626;G-3541;T-71;P-87169;T-71;58';58;0;second half;0;0
3627;G-3542;T-71;P-87169;T-71;61';61;0;second half;0;0
3628;G-3544;T-09;P-02305;T-09;83';83;0;second half;0;0
3629;G-3546;T-58;P-39584;T-58;90'+3';90;3;second half, stoppage time;0;1
3630;G-3545;T-58;P-39584;T-58;54';54;0;second half;0;0
3631;G-3549;T-65;P-47321;T-65;70';70;0;second half;0;0
3632;G-3548;T-25;P-82216;T-25;67';67;0;second half;0;0
3633;G-3547;T-65;P-37935;T-65;44';44;0;first half;0;1
3634;G-3550;T-48;P-28911;T-48;26';26;0;first half;0;0
3635;G-3551;T-48;P-17688;T-48;49';49;0;second half;0;0
3636;G-3552;T-83;P-11737;T-83;38';38;0;first half;0;0
3637;G-3555;T-28;P-59837;T-28;68';68;0;second half;0;0
3638;G-3554;T-28;P-10501;T-28;51';51;0;second half;0;0
3639;G-3553;T-28;P-59837;T-28;50';50;0;second half;0;0
3640;G-3556;T-04;P-35837;T-04;60';60;0;second half;0;0
3641;G-3557;T-79;P-42223;T-79;58';58;0;second half;0;0
3642;G-3558;T-03;P-71343;T-03;46';46;0;second half;0;0
3643;G-3559;T-03;P-19776;T-03;67';67;0;second half;0;0
3644;G-3560;T-46;P-49482;T-46;47';47;0;second half;0;0
3645;G-3561;T-46;P-49806;T-46;52';52;0;second half;0;0
3646;G-3562;T-63;P-70583;T-63;90'+5';90;5;second half, stoppage time;0;0
3647;G-3563;T-47;P-70715;T-47;4';4;0;first half;0;0
3648;G-3564;T-47;P-42517;T-47;23';23;0;first half;0;0
3649;G-3565;T-12;P-47490;T-47;40';40;0;first half;1;0
3650;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3651;G-3569;T-31;P-77743;T-31;73';73;0;second half;0;0
3652;G-3566;T-31;P-75989;T-31;10';10;0;first half;0;0
3653;G-3570;T-31;P-77743;T-31;85';85;0;second half;0;0
3654;G-3567;T-17;P-24978;T-17;58';58;0;second half;0;0
3655;G-3568;T-17;P-65777;T-17;70';70;0;second half;0;0
3656;G-3571;T-31;P-46246;T-31;89';89;0;second half;0;0
3657;G-3574;T-44;P-82447;T-44;51';51;0;second half;0;0
3658;G-3573;T-44;P-58907;T-44;48';48;0;second half;0;0
3659;G-3572;T-73;P-29274;T-73;11';11;0;first half;0;0
3660;G-3575;T-84;P-62594;T-84;26';26;0;first half;0;0
3661;G-3576;T-84;P-62594;T-84;32';32;0;first half;0;0
3662;G-3577;T-58;P-05304;T-58;5';5;0;first half;0;0
3663;G-3579;T-71;P-58692;T-71;90'+1';90;1;second half, stoppage time;0;0
3664;G-3578;T-71;P-07259;T-71;27';27;0;first half;0;0
3665;G-3580;T-11;P-53452;T-11;90'+2';90;2;second half, stoppage time;0;0
3666;G-3583;T-66;P-63293;T-66;35';35;0;first half;0;0
3667;G-3585;T-75;P-68060;T-75;48';48;0;second half;0;0
3668;G-3582;T-66;P-85696;T-66;26';26;0;first half;0;0
3669;G-3584;T-75;P-19075;T-75;44';44;0;first half;0;0
3670;G-3581;T-75;P-39460;T-75;20';20;0;first half;0;0
3671;G-3587;T-48;P-39861;T-48;45'+1';45;1;first half, stoppage time;0;0
3672;G-3589;T-48;P-97615;T-48;81';81;0;second half;0;0
3673;G-3586;T-48;P-27540;T-48;10';10;0;first half;0;0
3674;G-3588;T-83;P-68131;T-83;76';76;0;second half;0;0
3675;G-3591;T-03;P-19776;T-03;57';57;0;second half;0;0
3676;G-3592;T-04;P-10739;T-03;77';77;0;second half;1;0
3677;G-3590;T-03;P-14758;T-03;35';35;0;first half;0;0
3678;G-3593;T-30;P-89750;T-30;44';44;0;first half;0;0
3679;G-3596;T-57;P-00549;T-57;90'+9';90;9;second half, stoppage time;0;1
3680;G-3595;T-30;P-64077;T-30;90'+1';90;1;second half, stoppage time;0;0
3681;G-3594;T-30;P-64077;T-30;74';74;0;second half;0;0
3682;G-3597;T-28;P-08169;T-28;38';38;0;first half;0;0
3683;G-3598;T-28;P-58924;T-28;45'+3';45;3;first half, stoppage time;0;0
3684;G-3599;T-28;P-76842;T-28;57';57;0;second half;0;0
3685;G-3601;T-18;P-93884;T-18;55';55;0;second half;0;0
3686;G-3600;T-44;P-30206;T-44;43';43;0;first half;0;0
3687;G-3605;T-09;P-05164;T-09;36';36;0;first half;0;0
3688;G-3603;T-09;P-87008;T-09;13';13;0;first half;0;1
3689;G-3602;T-09;P-92812;T-09;7';7;0;first half;0;0
3690;G-3606;T-71;P-32599;T-71;76';76;0;second half;0;0
3691;G-3604;T-09;P-68016;T-09;29';29;0;first half;0;0
3692;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3693;G-3611;T-75;P-23925;T-75;58';58;0;second half;0;0
3694;G-3610;T-58;P-67578;T-58;55';55;0;second half;0;0
3695;G-3612;T-58;P-41647;T-58;67';67;0;second half;0;0
3696;G-3613;T-58;P-27349;T-58;90'+2';90;2;second half, stoppage time;0;0
3697;G-3608;T-58;P-81972;T-58;33';33;0;first half;0;0
3698;G-3609;T-58;P-41647;T-58;51';51;0;second half;0;0
3699;G-3607;T-58;P-41647;T-58;17';17;0;first half;0;0
3700;G-3614;T-09;P-87008;T-09;105'+1';105;1;extra time, first half, stoppage time;0;0
3701;G-3615;T-18;P-46461;T-18;117';117;0;extra time, second half;0;0
3702;G-3618;T-48;P-95036;T-48;83';83;0;second half;0;0
3703;G-3617;T-03;P-14758;T-03;73';73;0;second half;0;1
3704;G-3616;T-03;P-84430;T-03;35';35;0;first half;0;0
3705;G-3619;T-48;P-95036;T-48;90'+11';90;11;second half, stoppage time;0;0
3706;G-3620;T-47;P-42517;T-47;42';42;0;first half;0;0
3707;G-3622;T-28;P-58924;T-28;54';54;0;second half;0;1
3708;G-3621;T-30;P-54517;T-30;17';17;0;first half;0;0
3709;G-3623;T-30;P-89750;T-30;78';78;0;second half;0;0
3710;G-3624;T-03;P-14758;T-03;34';34;0;first half;0;1
3711;G-3626;T-03;P-19776;T-03;69';69;0;second half;0;0
3712;G-3625;T-03;P-19776;T-03;39';39;0;first half;0;0
3713;G-3627;T-30;P-09867;T-30;5';5;0;first half;0;0
